PLAYER	POS	TEAM	OPP	ML	O/U	SPRD	TM/P	OWN%	SAL	FPTS	VAL
Brian Hoyer	QB	NE	MIA	-280	49.50	-6.50	28.00	0.00	4500	0.0	0.0
Chad Henne	QB	KC	@DEN	-195	54.50	0.00	27.25	0.00	4400	0.0	0.0
Mike Glennon	QB	ARI	SEA	160	40.00	0.00	20.00	0.00	4100	0.0	0.0
Kevin Hogan	QB	DEN	KC	165	54.50	0.00	27.25	0.00	4000	0.0	0.0
Julian Edelman	WR	NE	MIA	-280	49.50	-6.50	28.00	0.00	6000	0.0	0.0
Brock Osweiler	QB	MIA	@NE	230	49.50	6.50	21.50	0.00	4300	0.0	0.0
Cody Kessler	QB	JAX	NYJ	-350	39.50	-7.50	23.50	0.00	4200	0.0	0.0
Ed Dickson	TE	SEA	@ARI	-190	40.00	0.00	20.00	0.00	2800	0.0	0.0
Hunter Henry	TE	LAC	SF	-480	46.00	-10.00	28.00	0.00	2500	0.0	0.0
Ryan Griffin	QB	TB	@CHI	125	46.00	3.00	21.50	0.00	4500	0.0	0.0
David Fales	QB	MIA	@NE	230	49.50	6.50	21.50	0.00	4000	0.0	0.0
Hayden Hurst	TE	BAL	@PIT	135	51.00	3.00	24.00	0.00	2800	0.0	0.0
Brandon Powell	WR	DET	@DAL	125	44.00	2.50	20.75	0.00	3000	0.0	0.0
Joshua Dobbs	QB	PIT	BAL	-160	51.00	-3.00	27.00	0.00	4300	0.0	0.0
Nate Sudfeld	QB	PHI	@TEN	-160	41.00	0.00	20.50	0.00	4000	0.0	0.0
Thomas Rawls	RB	CIN	@ATL	165	52.50	3.50	24.50	0.00	3000	0.0	0.0
Luke Falk	QB	MIA	@NE	230	49.50	6.50	21.50	0.00	4000	0.0	0.0
D'Onta Foreman	RB	HOU	@IND	0	0.00	0.00	0.00	0.00	4000	0.0	0.0
Justin Jackson	RB	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
Alex Tanney	QB	NYG	NO	145	53.00	0.00	26.50	0.00	4000	0.0	0.0
T.J. Logan	RB	ARI	SEA	160	40.00	0.00	20.00	0.00	3500	0.0	0.0
Derrick Willies	WR	CLE	@OAK	115	44.00	2.50	20.75	0.00	3000	0.0	0.0
Jordan Leggett	TE	NYJ	@JAX	280	39.50	7.50	16.00	0.00	2500	0.0	0.0
Patrick Scales	TE	CHI	TB	-145	46.00	-3.00	24.50	0.00	2500	0.0	0.0
Joe Mixon	RB	CIN	@ATL	165	52.50	3.50	24.50	0.00	6400	0.0	0.0
Senorise Perry	RB	MIA	@NE	230	49.50	6.50	21.50	0.00	3000	0.0	0.0
Trent Sherfield	WR	ARI	SEA	160	40.00	0.00	20.00	0.00	3000	0.0	0.0
Dalton Schultz	TE	DAL	DET	-145	44.00	-2.50	23.25	0.00	2500	0.0	0.0
Kendrick Bourne	WR	SF	@LAC	360	46.00	10.00	18.00	0.00	3000	0.0	0.0
Nick Foles	QB	PHI	@TEN	-160	41.00	0.00	20.50	0.00	4800	0.0	0.0
Ben Braunecker	TE	CHI	TB	-145	46.00	-3.00	24.50	0.00	2500	0.0	0.0
Geremy Davis	WR	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
Anthony Miller	WR	CHI	TB	-145	46.00	-3.00	24.50	0.00	3500	0.0	0.0
J.J. Jones	WR	LAC	SF	-480	46.00	-10.00	28.00	0.00	3000	0.0	0.0
Ameer Abdullah	RB	DET	@DAL	125	44.00	2.50	20.75	0.00	3300	0.0	0.0
Chase Daniel	QB	CHI	TB	-145	46.00	-3.00	24.50	0.00	4500	0.0	0.0
Tim Boyle	QB	GB	BUF	-420	44.00	-9.50	26.75	0.00	4000	0.0	0.0
Dan Arnold	TE	NO	@NYG	-170	53.00	0.00	26.50	0.00	2500	0.0	0.0
Rashad Greene	WR	JAX	NYJ	-350	39.50	-7.50	23.50	0.00	3000	0.0	0.0
Jake Kumerow	WR	GB	BUF	-420	44.00	-9.50	26.75	0.00	3000	0.0	0.0
Adam Shaheen	TE	CHI	TB	-145	46.00	-3.00	24.50	0.00	2500	0.0	0.0
AJ McCarron	QB	OAK	CLE	-135	44.00	-2.50	23.25	0.00	4300	0.0	0.0
Braxton Berrios	WR	NE	MIA	-280	49.50	-6.50	28.00	0.00	3000	0.0	0.0
Robert Turbin	RB	IND	HOU	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
Jaleel Scott	WR	BAL	@PIT	135	51.00	3.00	24.00	0.00	3000	0.0	0.0
Jameis Winston	QB	TB	@CHI	125	46.00	3.00	21.50	0.00	5100	0.0	0.0
Drew Stanton	QB	CLE	@OAK	115	44.00	2.50	20.75	0.00	4000	0.0	0.0
Noah Brown	WR	DAL	DET	-145	44.00	-2.50	23.25	0.00	3000	0.0	0.0
Le'Veon Bell	RB	PIT	BAL	-160	51.00	-3.00	27.00	0.00	8500	0.0	0.0
Brandon Weeden	QB	HOU	@IND	0	0.00	0.00	0.00	0.00	4200	0.0	0.0
Darrel Williams	RB	KC	@DEN	-195	54.50	0.00	27.25	0.00	3000	0.0	0.0
Richard Rodgers	TE	PHI	@TEN	-160	41.00	0.00	20.50	0.00	2500	0.0	0.0
Elijah McGuire	RB	NYJ	@JAX	280	39.50	7.50	16.00	0.00	3000	0.0	0.0
DeAndre Washington	RB	OAK	CLE	-135	44.00	-2.50	23.25	0.00	3000	0.0	0.0
Victor Bolden	WR	SF	@LAC	360	46.00	10.00	18.00	0.00	3000	0.0	0.0
Josh McCown	QB	NYJ	@JAX	280	39.50	7.50	16.00	0.00	4300	0.0	0.0
Jeff Driskel	QB	CIN	@ATL	165	52.50	3.50	24.50	0.00	4200	0.0	0.0
Eli Rogers	WR	PIT	BAL	-160	51.00	-3.00	27.00	0.00	3000	0.0	0.0
Mason Rudolph	QB	PIT	BAL	-160	51.00	-3.00	27.00	0.00	4300	0.0	0.0
Mark Ingram	RB	NO	@NYG	-170	53.00	0.00	26.50	0.00	5800	0.0	0.0
Cooper Rush	QB	DAL	DET	-145	44.00	-2.50	23.25	0.00	4200	0.0	0.0
Jordan Taylor	WR	DEN	KC	165	54.50	0.00	27.25	0.00	3000	0.0	0.0
Teddy Bridgewater	QB	NO	@NYG	-170	53.00	0.00	26.50	0.00	4500	0.0	0.0
Cody Hollister	WR	NE	MIA	-280	49.50	-6.50	28.00	0.00	3000	0.0	0.0
Mack Hollins	WR	PHI	@TEN	-160	41.00	0.00	20.50	0.00	3000	0.0	0.0
Michael Campanaro	WR	TEN	PHI	135	41.00	0.00	20.50	0.00	3000	0.0	0.0
Mike White	QB	DAL	DET	-145	44.00	-2.50	23.25	0.00	4000	0.0	0.0
Brett Hundley	QB	SEA	@ARI	-190	40.00	0.00	20.00	0.00	4300	0.0	0.0
Chad Kelly	QB	DEN	KC	165	54.50	0.00	27.25	0.00	4400	0.0	0.0
Robert Griffin	QB	BAL	@PIT	135	51.00	3.00	24.00	0.00	4300	0.0	0.0
Kalen Ballage	RB	MIA	@NE	230	49.50	6.50	21.50	0.00	3300	0.0	0.0
J.D. McKissic	RB	SEA	@ARI	-190	40.00	0.00	20.00	0.00	3200	0.0	0.0
Ronald Jones II	RB	TB	@CHI	125	46.00	3.00	21.50	0.00	3700	0.0	0.0
Kyle Lauletta	QB	NYG	NO	145	53.00	0.00	26.50	0.00	4000	0.0	0.0
Roosevelt Nix	RB	PIT	BAL	-160	51.00	-3.00	27.00	0.00	3000	0.0	0.0
Trenton Cannon	RB	NYJ	@JAX	280	39.50	7.50	16.00	0.00	3000	0.0	0.0
Andy Janovich	RB	DEN	KC	165	54.50	0.00	27.25	0.00	3000	0.0	0.0
Jacoby Brissett	QB	IND	HOU	0	0.00	0.00	0.00	0.00	4400	0.0	0.0
DeShone Kizer	QB	GB	BUF	-420	44.00	-9.50	26.75	0.00	4500	0.0	0.0
Elijhaa Penny	RB	NYG	NO	145	53.00	0.00	26.50	0.00	3000	0.0	0.0
Alex Ellis	TE	KC	@DEN	-195	54.50	0.00	27.25	0.00	2500	0.0	0.0
Daniel Brown	TE	CHI	TB	-145	46.00	-3.00	24.50	0.00	2500	0.0	0.0
Joshua Perkins	TE	PHI	@TEN	-160	41.00	0.00	20.50	0.00	2500	0.0	0.0
Tommy Bohanon	RB	JAX	NYJ	-350	39.50	-7.50	23.50	0.00	3000	0.0	0.0
Antony Auclair	TE	TB	@CHI	125	46.00	3.00	21.50	0.00	2500	0.0	0.0
Nick Bellore	RB	DET	@DAL	125	44.00	2.50	20.75	0.00	3000	0.0	0.0
Jamize Olawale	RB	DAL	DET	-145	44.00	-2.50	23.25	0.00	3000	0.0	0.0
A.J. Derby	TE	MIA	@NE	230	49.50	6.50	21.50	0.00	2600	0.0	0.0
Bruce Ellington	WR	HOU	@IND	0	0.00	0.00	0.00	0.00	3300	0.0	0.0
Ricky Ortiz	RB	ATL	CIN	-195	52.50	-3.50	28.00	0.00	3000	0.0	0.0
Mason Schreck	TE	CIN	@ATL	165	52.50	3.50	24.50	0.00	2500	0.0	0.0
Orson Charles	TE	CLE	@OAK	115	44.00	2.50	20.75	0.00	2500	0.0	0.0
Kaelin Clay	WR	NYG	NO	145	53.00	0.00	26.50	0.00	3000	0.0	0.0
Alan Cross	TE	TB	@CHI	125	46.00	3.00	21.50	0.00	2500	0.0	0.0
Taiwan Jones	RB	BUF	@GB	320	44.00	9.50	17.25	0.00	3000	0.0	0.0
Brandon Bolden	RB	MIA	@NE	230	49.50	6.50	21.50	0.00	3000	0.0	0.0
Jonathan Stewart	RB	NYG	NO	145	53.00	0.00	26.50	0.00	3700	0.0	0.0
David Moore	WR	SEA	@ARI	-190	40.00	0.00	20.00	0.00	3000	0.0	0.0
Neal Sterling	TE	NYJ	@JAX	280	39.50	7.50	16.00	0.00	2500	0.0	0.0
Tyler Ott	TE	SEA	@ARI	-190	40.00	0.00	20.00	0.00	2500	0.0	0.0
David Fluellen	RB	TEN	PHI	135	41.00	0.00	20.50	0.00	3000	0.0	0.0
Delanie Walker	TE	TEN	PHI	135	41.00	0.00	20.50	0.00	2500	0.0	0.0
Mike Wallace	WR	PHI	@TEN	-160	41.00	0.00	20.50	0.00	3000	0.0	0.0
Joe Webb	QB	HOU	@IND	0	0.00	0.00	0.00	0.00	4000	0.0	0.0
Sean Culkin	TE	LAC	SF	-480	46.00	-10.00	28.00	0.00	2500	0.0	0.0
Beau Brinkley	TE	TEN	PHI	135	41.00	0.00	20.50	0.00	2500	0.0	0.0
Taysom Hill	QB	NO	@NYG	-170	53.00	0.00	26.50	0.00	4000	0.0	0.0
Darius Jennings	WR	TEN	PHI	135	41.00	0.00	20.50	0.00	3000	0.0	0.0
Matthew Slater	WR	NE	MIA	-280	49.50	-6.50	28.00	0.00	3000	0.0	0.0
Jaylen Samuels	RB	PIT	BAL	-160	51.00	-3.00	27.00	0.00	3000	0.0	0.0
James Winchester	TE	KC	@DEN	-195	54.50	0.00	27.25	0.00	2500	0.0	0.0
Tre Madden	RB	SEA	@ARI	-190	40.00	0.00	20.00	0.00	3000	0.0	0.0
Brandon Wilds	RB	JAX	NYJ	-350	39.50	-7.50	23.50	0.00	3000	0.0	0.0
MyCole Pruitt	TE	TEN	PHI	135	41.00	0.00	20.50	0.00	2500	0.0	0.0
Tyrod Taylor	QB	CLE	@OAK	115	44.00	2.50	20.75	0.00	4900	0.0	0.0
Gabe Holmes	TE	ARI	SEA	160	40.00	0.00	20.00	0.00	2500	0.0	0.0
Buddy Howell	RB	HOU	@IND	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
Durham Smythe	TE	MIA	@NE	230	49.50	6.50	21.50	0.00	2500	0.0	0.0
Charone Peake	WR	NYJ	@JAX	280	39.50	7.50	16.00	0.00	3000	0.0	0.0
Patrick DiMarco	RB	BUF	@GB	320	44.00	9.50	17.25	0.00	3000	0.0	0.0
Patrick Ricard	RB	BAL	@PIT	135	51.00	3.00	24.00	0.00	3000	0.0	0.0
Jack Doyle	TE	IND	HOU	0	0.00	0.00	0.00	0.00	3700	0.0	0.0
Tim White	WR	BAL	@PIT	135	51.00	3.00	24.00	0.00	3000	0.0	0.0
Marcus Johnson	WR	IND	HOU	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
Clark Harris	TE	CIN	@ATL	165	52.50	3.50	24.50	0.00	2500	0.0	0.0
Nathan Peterman	QB	BUF	@GB	320	44.00	9.50	17.25	0.00	4000	0.0	0.0
C.J. Prosise	RB	SEA	@ARI	-190	40.00	0.00	20.00	0.00	3000	0.0	0.0
Jaydon Mickens	WR	JAX	NYJ	-350	39.50	-7.50	23.50	0.00	3000	0.0	0.0
Zach Line	RB	NO	@NYG	-170	53.00	0.00	26.50	0.00	3000	0.0	0.0
Geno Smith	QB	LAC	SF	-480	46.00	-10.00	28.00	0.00	4300	0.0	0.0
Josh Malone	WR	CIN	@ATL	165	52.50	3.50	24.50	0.00	3000	0.0	0.0
Kyle Nelson	TE	SF	@LAC	360	46.00	10.00	18.00	0.00	2500	0.0	0.0
Keenan Reynolds	WR	SEA	@ARI	-190	40.00	0.00	20.00	0.00	3000	0.0	0.0
Dwayne Allen	TE	NE	MIA	-280	49.50	-6.50	28.00	0.00	2500	0.0	0.0
Cody Latimer	WR	NYG	NO	145	53.00	0.00	26.50	0.00	3300	0.0	0.0
Darius Jackson	RB	GB	BUF	-420	44.00	-9.50	26.75	0.00	3000	0.0	0.0
Eric Saubert	TE	ATL	CIN	-195	52.50	-3.50	28.00	0.00	2500	0.0	0.0
Vyncint Smith	WR	HOU	@IND	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
Xavier Grimble	TE	PIT	BAL	-160	51.00	-3.00	27.00	0.00	2500	0.0	0.0
James Develin	RB	NE	MIA	-280	49.50	-6.50	28.00	0.00	3000	0.0	0.0
Khari Lee	TE	BUF	@GB	320	44.00	9.50	17.25	0.00	2500	0.0	0.0
Darren Sproles	RB	PHI	@TEN	-160	41.00	0.00	20.50	0.00	4400	0.0	0.0
Cody Core	WR	CIN	@ATL	165	52.50	3.50	24.50	0.00	3000	0.0	0.0
Keith Smith	RB	OAK	CLE	-135	44.00	-2.50	23.25	0.00	3000	0.0	0.0
Robert Tonyan	TE	GB	BUF	-420	44.00	-9.50	26.75	0.00	2500	0.0	0.0
Blaine Gabbert	QB	TEN	PHI	135	41.00	0.00	20.50	0.00	4500	0.0	0.0
Rex Burkhead	RB	NE	MIA	-280	49.50	-6.50	28.00	0.00	4200	0.0	0.0
Michael Burton	RB	CHI	TB	-145	46.00	-3.00	24.50	0.00	3000	0.0	0.0
Scott Simonson	TE	NYG	NO	145	53.00	0.00	26.50	0.00	2500	0.0	0.0
Sam Bradford	QB	ARI	SEA	160	40.00	0.00	20.00	0.00	4700	0.0	0.0
Kenneth Dixon	RB	BAL	@PIT	135	51.00	3.00	24.00	0.00	3000	0.0	0.0
Shaun Wilson	RB	TB	@CHI	125	46.00	3.00	21.50	0.00	3000	0.0	0.0
Tyler Ervin	RB	HOU	@IND	0	0.00	0.00	0.00	0.00	3000	0.0	0.0
Cole Wick	TE	SF	@LAC	360	46.00	10.00	18.00	0.00	2500	0.0	0.0
Brian Hill	RB	ATL	CIN	-195	52.50	-3.50	28.00	0.00	3000	0.0	0.0
Derrick Coleman	RB	ARI	SEA	160	40.00	0.00	20.00	0.00	3000	0.0	0.0
Devonta Freeman	RB	ATL	CIN	-195	52.50	-3.50	28.00	0.00	6000	0.0	0.0
Anthony Sherman	RB	KC	@DEN	-195	54.50	0.00	27.25	0.00	3000	0.0	0.0
Jake Butt	TE	DEN	KC	165	54.50	0.00	27.25	0.00	2700	0.0	0.0
Seth DeValve	TE	CLE	@OAK	115	44.00	2.50	20.75	0.00	2500	0.0	0.0
Marcus Kemp	WR	KC	@DEN	-195	54.50	0.00	27.25	0.00	3000	0.0	0.0
Evan Engram	TE	NYG	NO	145	53.00	0.00	26.50	0.00	4100	0.0	0.0
Matt Schaub	QB	ATL	CIN	-195	52.50	-3.50	28.00	0.00	4000	0.0	0.0
